Time (us),Volts (mV),Amps (mA),Frequency (Hz)
8694343,-83.47,-144.43,
8703534,-60.2,-132.39,
8712724,-57.79,-116.34,
8721917,-55.79,-112.33,
8731108,-45.76,-120.35,
8740297,-48.97,-84.25,
8749488,-44.15,-68.2,
8758678,-37.74,-52.16,
8767868,-39.34,-52.16,
8777058,-35.73,-36.11,
8786251,-23.69,-20.06,
8795440,-22.89,-24.07,
8804632,-25.3,-16.05,
8813822,-7.65,-8.02,
8823012,3.59,32.09,
8832204,7.2,36.11,
8841394,8.8,40.12,
8850584,0.78,60.18,
8859775,14.02,56.16,
8868965,20.84,68.2,
8878156,30.06,96.28,
8887345,33.67,100.29,
8896535,28.86,112.33,
8905725,38.09,116.34,
8914916,38.09,132.39,
8924107,28.86,144.42,
8933296,45.71,132.39,
8942487,57.34,144.42,
8951678,54.54,176.52,
8960869,66.57,168.5,
8970058,60.15,180.53,
8979250,56.14,176.52,
8988442,72.99,200.59,
8997633,73.39,196.58,
9006824,70.98,208.61,
9016015,84.22,212.62,
9025205,82.62,212.62,
9034395,84.62,224.66,
9043585,95.86,236.69,
9052774,99.47,240.71,
9061966,91.44,228.67,
9071158,93.05,244.72,
9080347,85.83,236.69,
9089539,81.82,224.66,
9098729,102.68,224.66,
9107919,107.49,216.64,
9117111,99.07,232.68,
9126300,99.87,232.68,
9135490,97.86,220.65,
9144681,87.83,228.67,
9153873,83.82,212.62,
9163064,89.44,228.67,
9172256,95.46,212.62,
9181446,91.85,200.59,
9190638,95.86,220.65,
9199827,93.05,208.61,
9209019,83.82,192.57,
9218212,90.24,180.53,
9227405,80.61,180.53,
9236595,76.2,172.5,
9245786,73.79,152.45,
9254976,70.58,148.44,
9264169,67.77,144.42,
9273359,68.98,144.42,
9282550,71.39,140.41,
9291740,53.73,124.37,
9300930,61.76,104.3,
9310123,42.1,96.28,
9319313,40.9,80.23,
9328502,39.29,76.22,
9337692,44.91,44.13,
9346882,34.48,60.18,
9356073,33.67,44.13,
9365265,29.66,52.15,
9374454,28.06,28.08,
9383645,-2.43,-8.02,
9392836,8.8,-24.07,
9402025,-5.24,-32.09,
9411215,-3.64,-32.09,
9420404,2.78,-32.09,
9429595,-8.05,-48.14,
9438785,-10.86,-60.18,
9447975,-13.26,-76.22,
9457166,-23.29,-100.3,
9466356,-33.32,-88.26,
9475546,-36.93,-108.32,
9484735,-36.93,-108.32,
9493926,-40.54,-128.38,
9503118,-42.55,-140.41,
9512306,-44.96,-156.46,
9521497,-48.17,-188.55,
9530687,-62.61,-184.54,
9539878,-65.02,-176.52,
9549068,-72.24,-180.53,
9558259,-84.67,-184.54,
9567451,-74.24,-204.6,
9576641,-68.63,-204.6,
9585832,-90.69,-220.65,
9595021,-82.67,-240.71,
9604213,-93.9,-244.72,
9613403,-98.71,-236.7,
9622593,-90.69,-228.67,
9631783,-95.1,-208.61,
9640974,-93.5,-220.65,
9650166,-96.71,-228.67,
9659356,-89.49,-256.75,
9668546,-93.9,-240.71,
9677736,-87.88,-236.69,
9686927,-93.9,-228.67,
9696118,-100.32,-228.67,
9705308,-90.69,-216.64,
9714499,-99.12,-216.64,
9723689,-91.09,-200.59,
9732880,-82.27,-204.6,
9742070,-78.66,-204.6,
9751262,-75.85,-188.55,
9760453,-77.85,-180.53,
9769643,-74.64,-152.45,
9778834,-81.46,-160.47,
9788023,-81.46,-152.45,
9797216,-64.61,-128.38,
9806406,-67.42,-132.39,
9815595,-58.2,-124.37,
9824785,-45.36,-104.31,
9833975,-52.18,-100.3,
9843167,-56.19,-96.28,
9852357,-44.15,-80.24,
9861548,-40.54,-60.18,
9870738,-43.75,-48.14,
9879928,-27.71,-36.11,
9889119,-25.3,-28.08,
9898308,-27.3,-28.08,
9907499,-16.87,-8.02,
9916690,-13.66,-4.01,
9925879,-2.43,32.09,
9935069,0.78,24.07,
9944260,1.58,48.14,
9953451,4.39,60.18,
9962641,17.63,52.15,
9971830,22.44,84.25,
9981022,32.47,80.23,
9990212,30.46,88.26,
9999403,38.89,100.29,
10008593,27.66,120.35,
10017783,30.06,124.37,
10026973,39.29,140.41,
10036165,48.92,132.39,
10045357,56.94,152.45,
10054546,60.55,172.51,
10063738,68.58,164.48,
10072931,56.54,172.5,
10082123,75,180.53,
10091312,72.19,192.56,
10100502,68.98,196.58,
10109691,77.8,192.56,
10118881,81.41,208.61,
10128072,79.41,208.61,
10137264,93.85,232.68,
10146456,91.85,232.68,
10155647,91.85,240.71,
10164838,87.83,236.7,
10174028,88.64,252.74,
10183220,82.62,248.73,
10192411,99.87,228.67,
10201601,104.68,240.71,
10210791,101.87,224.66,
10219982,95.46,232.68,
10229174,98.67,220.65,
10238364,92.25,224.66,
10247556,86.23,220.65,
10256747,95.46,232.68,
10265938,99.07,212.62,
10275128,90.64,212.62,
10284318,95.46,212.62,
10293508,95.05,208.61,
10302699,80.61,200.59,
10311889,95.46,188.55,
10321081,79.01,188.55,
10330271,70.98,196.58,
10339462,71.39,184.54,
10348652,73.79,160.47,
10357844,69.38,144.42,
10367034,72.99,144.42,
10376226,76.2,132.39,
10385417,61.36,140.41,
10394608,58.95,120.35,
10403798,49.72,96.28,
10412988,44.1,92.27,
10422179,47.31,84.25,
10431370,48.12,84.25,
10440560,42.9,72.21,
10449750,38.89,64.19,
10458942,35.68,44.13,
10468135,31.27,44.13,
10477326,9.2,36.11,
10486515,10.81,-12.04,
10495706,8.4,-16.05,
10504898,-2.43,-32.09,
10514087,5.59,-36.11,
10523277,-3.64,-36.11,
10532466,-9.65,-56.16,
10541658,-14.47,-68.2,
10550847,-15.27,-80.24,
10560037,-32.12,-92.27,
10569227,-31.32,-100.3,
10578417,-34.12,-96.28,
10587608,-43.75,-104.31,
10596798,-36.13,-128.38,
10605990,-45.36,-132.39,
10615182,-51.78,-152.45,
10624373,-52.18,-164.48,
10633564,-58.2,-184.54,
10642754,-71.03,-184.54,
10651944,-77.05,-188.55,
10661136,-67.42,-204.6,
10670327,-73.44,-184.54,
10679518,-80.26,-188.55,
10688707,-75.85,-220.65,
10697898,-86.28,-232.68,
10707088,-96.31,-272.8,
10716278,-89.09,-240.71,
10725468,-96.31,-236.69,
10734658,-92.3,-228.67,
10743849,-87.48,-228.67,
10753040,-93.5,-220.65,
10762232,-89.89,-232.68,
10771424,-93.9,-244.72,
10780614,-83.47,-240.71,
10789805,-98.71,-236.7,
10798996,-94.3,-240.71,
10808187,-103.53,-224.66,
10817377,-97.11,-212.62,
10826567,-83.47,-200.59,
10835757,-84.27,-208.61,
10844948,-81.86,-196.58,
10854140,-78.25,-208.61,
10863330,-79.46,-196.58,
10872521,-85.88,-168.49,
10881710,-90.29,-164.48,
10890900,-65.42,-160.47,
10900093,-67.02,-148.44,
10909282,-65.02,-132.39,
10918472,-55.39,-108.32,
10927662,-56.59,-104.31,
10936852,-59.8,-88.26,
10946044,-46.56,-96.28,
10955236,-50.57,-76.22,
10964427,-47.36,-68.2,
10973617,-33.72,-52.15,
10982807,-27.3,-40.12,
10991997,-31.72,-32.09,
11001189,-15.27,-20.06,
11010380,-14.47,-4.01,
11019571,-17.28,-16.05,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,-6.84,40.12,10
8266,4.39,36.11,
16533,2.38,60.18,
24802,3.18,48.14,
33070,16.42,68.2,
41336,21.64,68.2,
49604,16.42,76.22,
57874,28.46,80.23,
66141,24.85,100.29,
74407,31.67,112.33,
82674,44.91,112.33,
90944,42.5,116.34,
99211,37.28,140.41,
107479,48.52,148.44,
115747,59.35,164.48,
124014,48.12,164.48,
132282,68.58,164.48,
140548,61.76,184.54,
148817,63.76,184.54,
157085,74.59,188.55,
165352,84.62,208.61,
173619,72.99,204.6,
181887,79.81,212.62,
190155,79.01,208.61,
198422,95.46,212.62,
206689,90.64,220.65,
214957,87.03,232.68,
223226,91.85,224.66,
231493,81.41,244.72,
239761,96.26,220.65,
248029,97.46,224.66,
256297,85.83,240.71,
264564,82.62,228.67,
272833,100.27,224.66,
281101,89.04,224.66,
289368,90.64,228.67,
297635,91.44,244.72,
305904,93.45,220.65,
314171,85.83,216.64,
322439,96.66,208.61,
330705,85.03,196.58,
338971,77,184.54,
347238,70.58,196.58,
355506,84.22,172.51,
363772,76.2,176.52,
372041,75,172.51,
380309,69.78,168.5,
388577,58.55,148.44,
396844,70.18,148.44,
405112,64.97,136.4,
413378,51.73,132.39,
421646,53.33,116.34,
429916,53.33,100.29,
438183,46.11,76.22,
446451,44.51,92.27,
454718,38.09,76.22,
462984,39.69,56.16,
471251,26.05,64.19,
479517,32.87,48.14,
487784,33.67,44.13,
496051,18.43,28.08,
504318,2.38,-4.01,
512585,8,0,
520853,1.98,-20.06,
529120,-0.43,-44.13,
537387,-7.65,-44.13,
545655,-19.28,-60.18,
553923,-18.48,-84.25,
562190,-15.27,-68.2,
570456,-24.1,-96.28,
578723,-46.56,-108.32,
586990,-42.15,-116.34,
595258,-40.54,-132.39,
603525,-48.57,-152.45,
611794,-46.56,-156.46,
620061,-54.58,-152.45,
628327,-75.85,-180.53,
636594,-59.4,-160.47,
644863,-57.79,-172.51,
653131,-75.05,-216.64,
661398,-81.86,-220.65,
669664,-77.85,-208.61,
677933,-74.64,-228.67,
686200,-90.29,-220.65,
694467,-88.28,-220.65,
702736,-92.7,-256.75,
711004,-96.31,-240.71,
719271,-96.31,-252.74,
727538,-82.27,-252.74,
735806,-98.71,-244.72,
744073,-105.53,-268.79,
752339,-97.91,-244.72,
760607,-99.12,-256.76,
768875,-96.31,-212.62,
777144,-100.32,-248.73,
785411,-99.52,-240.71,
793679,-100.72,-212.62,
801947,-86.68,-248.73,
810213,-87.08,-228.67,
818480,-101.92,-180.53,
826747,-97.11,-200.59,
835017,-83.47,-212.63,
843283,-90.29,-180.53,
851550,-84.27,-176.52,
859818,-77.05,-168.49,
868087,-87.48,-148.44,
876354,-64.21,-156.46,
884621,-57.39,-140.41,
892889,-69.43,-124.37,
901154,-58.6,-100.3,
909422,-53.78,-112.33,
917689,-42.95,-76.23,
925958,-46.56,-80.24,
934224,-45.36,-72.21,
942491,-34.53,-44.13,
950759,-34.93,-36.11,
959029,-22.89,-44.13,
967296,-17.28,-32.09,
975562,-27.3,-4.01,
983830,-20.08,-16.05,
992097,3.99,32.09,
1000364,-0.43,28.08,
1008630,1.58,40.12,
1016899,8.8,48.14,
1025166,12.41,60.18,
1033433,9.6,84.25,
1041702,29.26,100.3,
1049970,34.48,104.31,
1058236,20.03,104.31,
1066505,35.28,116.34,
1074771,34.48,120.35,
1083039,40.09,132.39,
1091308,48.92,136.4,
1099576,46.91,148.44,
1107844,30.46,160.47,
1116110,62.56,156.46,
1124378,66.57,172.51,
1132646,60.55,172.51,
1140913,67.77,180.53,
1149180,68.18,196.58,
1157447,79.41,200.59,
1165715,83.42,212.62,
1173982,75.4,216.64,
1182249,85.83,192.57,
1190518,80.61,216.64,
1198787,87.83,220.65,
1207054,98.67,216.64,
1215321,89.04,220.65,
1223589,89.84,220.65,
1231858,97.86,224.66,
1240125,92.25,232.68,
1248392,92.65,232.68,
1256660,93.05,236.7,
1264928,93.45,232.68,
1273195,89.44,216.64,
1281462,89.84,216.64,
1289729,95.46,224.66,
1297998,81.01,212.62,
1306266,83.82,212.62,
1314533,91.04,208.61,
1322801,83.02,204.6,
1331067,93.05,196.58,
1339334,82.62,196.58,
1347601,66.97,196.58,
1355870,80.61,184.54,
1364138,80.61,164.48,
1372404,70.18,160.47,
1380671,69.38,144.42,
1388940,58.15,132.39,
1397207,68.58,124.36,
1405473,62.16,112.33,
1413741,61.76,120.35,
1422007,52.53,112.33,
1430274,46.51,88.26,
1438540,40.9,76.22,
1446808,47.72,72.21,
1455076,34.08,64.19,
1463343,32.47,48.14,
1471609,31.27,52.15,
1479878,26.45,44.13,
1488145,27.66,36.11,
1496412,12.01,-8.02,
1504680,3.18,-24.07,
1512948,-8.45,-16.05,
1521215,5.19,-32.09,
1529483,-4.04,-52.16,
1537749,-16.47,-56.17,
1546017,-20.08,-84.25,
1554283,-16.07,-84.25,
1562550,-30.92,-84.25,
1570817,-33.72,-104.31,
1579086,-38.54,-108.32,
1587352,-54.58,-120.35,
1595619,-44.56,-128.38,
1603889,-43.75,-152.45,
1612155,-58.6,-140.41,
1620421,-58.6,-172.51,
1628688,-71.43,-184.54,
1636957,-62.61,-184.54,
1645224,-64.61,-204.6,
1653492,-76.25,-212.62,
1661758,-78.25,-208.61,
1670027,-90.69,-220.65,
1678295,-85.07,-248.73,
1686562,-86.28,-228.67,
1694831,-97.11,-248.73,
1703099,-98.31,-248.73,
1711368,-93.1,-240.71,
1719635,-98.31,-228.67,
1727904,-91.09,-260.77,
1736169,-97.11,-256.76,
1744439,-102.33,-228.67,
1752706,-108.34,-248.73,
1760973,-90.29,-244.72,
1769241,-89.09,-236.7,
1777508,-107.94,-240.71,
1785776,-99.92,-224.66,
1794044,-93.5,-220.65,
1802311,-95.51,-228.67,
1810578,-83.87,-216.64,
1818845,-92.3,-212.63,
1827113,-103.53,-196.58,
1835380,-77.85,-196.58,
1843647,-77.05,-176.52,
1851914,-75.45,-172.51,
1860182,-75.45,-172.51,
1868449,-68.23,-144.42,
1876716,-59.4,-140.41,
1884982,-56.19,-140.41,
