Time (us),Volts (mV),Amps (mA),Frequency (Hz)
889340,-11.23,-24.07,
890165,-15.25,-24.07,
890990,-3.21,12.04,
891814,5.62,20.06,
892639,1.2,32.09,
893465,12.84,52.15,
894291,14.44,56.16,
895116,10.03,80.24,
895941,17.25,76.23,
896767,26.48,92.27,
897594,27.68,112.33,
898419,33.3,128.38,
899244,44.53,140.42,
900069,42.52,152.45,
900892,49.34,148.44,
901717,55.36,176.52,
902542,56.56,188.56,
903368,59.77,196.58,
904191,60.18,200.59,
905016,51.35,216.64,
905841,63.79,224.66,
906668,72.21,220.65,
907494,69.8,240.71,
908320,80.64,240.71,
909146,82.24,248.73,
909968,83.04,240.71,
910794,86.65,264.78,
911619,85.85,264.78,
912445,90.67,268.79,
913270,96.68,284.84,
914096,95.48,260.77,
914920,74.62,264.78,
915744,86.25,284.84,
916569,93.07,288.85,
917396,93.47,268.79,
918219,96.28,268.79,
919044,93.87,300.89,
919867,83.44,292.86,
920693,83.85,264.78,
921518,87.46,268.79,
922343,86.25,268.79,
923166,83.85,248.73,
923992,83.04,236.7,
924817,73.82,236.7,
925641,68.6,244.72,
926467,78.63,216.64,
927293,76.22,228.67,
928117,73.01,220.65,
928941,72.21,196.58,
929766,62.98,176.52,
930591,63.39,176.52,
931417,61.38,152.45,
932241,52.55,160.47,
933065,52.55,156.46,
933890,50.95,136.4,
934715,31.69,116.34,
935539,36.91,116.34,
936365,30.49,96.28,
937189,23.27,96.28,
938015,25.27,68.2,
938838,29.28,80.24,
939662,9.23,36.11,
940487,15.24,56.17,
941311,8.82,24.07,
942136,2,-8.02,
942960,0,-16.04,
943785,-2.01,-24.07,
944611,-20.46,-40.12,
945437,-16.45,-60.18,
946262,-21.26,-72.21,
947089,-36.11,-80.23,
947914,-28.89,-92.27,
948738,-32.1,-116.34,
949563,-50.15,-124.36,
950388,-44.13,-112.33,
951212,-44.53,-148.44,
952036,-53.76,-160.47,
952860,-52.96,-172.5,
953686,-55.36,-180.53,
954509,-72.21,-180.53,
955334,-68.2,-208.61,
956159,-69,-232.68,
956983,-88.26,-232.68,
957808,-83.45,-228.67,
958635,-85.05,-248.73,
959461,-97.09,-244.72,
960287,-96.69,-260.76,
961110,-97.09,-244.72,
961933,-96.28,-288.85,
962758,-87.86,-308.91,
963582,-89.46,-276.81,
964406,-98.29,-288.85,
965231,-99.49,-280.82,
966056,-104.31,-300.88,
966881,-105.11,-288.85,
967706,-107.12,-284.84,
968532,-97.09,-300.88,
969357,-105.11,-288.85,
970180,-101.5,-288.85,
971006,-97.49,-280.82,
971829,-95.48,-260.76,
972653,-81.04,-272.8,
973477,-78.63,-256.75,
974302,-80.24,-232.68,
975129,-81.04,-228.67,
975953,-76.23,-232.68,
976777,-71.01,-204.6,
977603,-79.43,-200.59,
978427,-75.82,-176.52,
979253,-60.98,-188.55,
980078,-64.59,-156.46,
980903,-56.17,-132.39,
981728,-44.13,-132.39,
982553,-42.93,-120.35,
983377,-36.91,-100.29,
984200,-32.9,-112.33,
985027,-39.72,-88.26,
985852,-27.68,-68.2,
986677,-24.87,-52.15,
987503,-20.86,-56.16,
988330,-20.06,-24.07,
989154,-16.85,-28.08,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,4.99,12.03,100
824,11,20.06,
1650,5.79,28.08,
2474,16.22,44.13,
3300,21.03,52.15,
4126,21.84,84.25,
4953,29.06,72.21,
5779,38.28,104.3,
6605,36.28,92.27,
7431,39.89,100.29,
8258,45.1,132.39,
9083,42.3,116.34,
9908,50.72,140.41,
10735,52.33,152.45,
11560,53.13,152.45,
12387,53.93,168.49,
13214,59.55,188.55,
14040,62.76,196.57,
14865,84.02,172.5,
15690,82.82,204.6,
16515,82.41,184.54,
17342,76.4,216.64,
18168,82.41,208.61,
18995,86.43,216.64,
19820,84.82,232.68,
20646,86.83,244.72,
21471,74.79,260.76,
22297,72.79,236.69,
23124,83.62,248.73,
23949,82.82,252.74,
24775,88.83,248.73,
25600,91.64,248.73,
26427,100.07,252.74,
27254,91.24,240.71,
28081,93.25,256.75,
28907,94.85,244.72,
29734,91.64,232.68,
30559,94.05,224.66,
31386,86.83,256.75,
32213,72.39,216.64,
33040,80.01,220.65,
33867,80.41,216.63,
34694,76,232.68,
35520,81.61,212.62,
36348,80.41,196.57,
37175,68.77,188.55,
38001,69.18,192.57,
38826,63.96,168.49,
39651,62.76,156.46,
40475,64.76,148.44,
41302,56.34,144.42,
42127,39.49,120.35,
42952,41.49,120.35,
43778,45.91,112.33,
44602,41.9,96.28,
45429,37.48,100.3,
46255,42.7,72.21,
47081,23.84,72.21,
47906,34.67,60.18,
48730,32.67,44.13,
49555,27.45,52.15,
50380,23.04,8.02,
51207,14.21,20.06,
52035,-3.84,4.01,
52859,-11.86,-20.06,
53686,-7.85,-24.07,
54511,-8.65,-52.15,
55338,-9.46,-64.19,
56164,-10.66,-84.25,
56991,-24.3,-64.19,
57816,-15.07,-80.24,
58641,-17.08,-108.32,
59465,-26.3,-104.31,
60291,-27.11,-96.28,
61117,-31.12,-140.42,
61944,-45.56,-144.43,
62770,-47.97,-144.42,
63596,-51.18,-168.5,
64422,-51.98,-168.5,
65249,-55.19,-196.58,
66075,-54.39,-192.57,
66901,-66.82,-200.59,
67728,-58,-220.65,
68554,-61.21,-212.63,
69379,-68.83,-240.71,
70206,-67.23,-220.65,
71032,-68.83,-232.68,
71857,-81.27,-240.71,
72683,-74.05,-268.79,
73508,-85.68,-224.66,
74334,-82.47,-240.71,
75160,-82.87,-252.74,
75985,-77.25,-252.74,
76812,-80.06,-236.7,
77639,-69.23,-236.7,
78463,-73.64,-240.71,
79291,-74.05,-240.71,
80118,-73.64,-236.7,
80945,-71.64,-228.67,
81770,-78.06,-208.61,
82594,-71.24,-212.62,
83418,-65.22,-208.61,
84244,-67.23,-192.57,
85071,-62.41,-172.51,
85897,-58.8,-188.55,
86725,-62.81,-172.51,
87550,-51.98,-148.44,
88377,-43.56,-136.4,
89204,-42.35,-136.4,
90030,-35.13,-132.39,
90855,-25.9,-124.37,
91681,-37.94,-100.3,
92506,-29.92,-84.25,
93334,-21.89,-80.24,
94159,-28.71,-64.19,
94985,-18.68,-56.17,
95812,-11.46,-28.08,
96638,-14.27,-44.13,
97461,-7.45,-28.08,
98287,-1.03,0,
99112,6.19,4.01,
99936,15.42,8.02,
100762,20.23,56.16,
101587,13.41,44.13,
102413,20.63,48.14,
103238,25.05,56.16,
104063,25.45,72.21,
104890,27.05,84.25,
105715,38.69,96.28,
106540,27.85,100.29,
107365,38.69,112.33,
108192,48.72,132.39,
109019,52.73,152.45,
109843,63.16,132.39,
110669,67.17,156.46,
111495,54.73,192.57,
112322,63.96,180.53,
113148,69.18,176.52,
113974,67.57,180.53,
114801,71.18,196.58,
115625,77.2,212.62,
116453,73.99,192.56,
117279,72.39,220.65,
118104,78,216.64,
118930,82.01,224.66,
119758,88.43,220.65,
120584,98.86,236.69,
121409,90.44,256.75,
122235,89.23,248.73,
123061,92.04,244.72,
123887,92.85,248.73,
124714,94.05,244.72,
125539,81.61,248.73,
126364,86.43,240.71,
127190,88.03,232.68,
128016,90.04,228.67,
128843,96.46,236.69,
129669,93.25,240.71,
130492,93.65,244.72,
131318,88.03,236.69,
132145,72.39,244.72,
132970,79.21,208.61,
133796,80.41,196.57,
134620,75.59,196.58,
135446,76.4,200.59,
136273,69.58,192.56,
137098,57.14,180.53,
137923,61.95,164.48,
138749,58.74,168.5,
139575,62.76,160.47,
140401,63.56,148.44,
141229,62.36,128.38,
142055,50.72,120.35,
142880,49.52,124.37,
143706,46.71,100.29,
144530,39.49,76.22,
145357,39.89,96.28,
146183,29.86,88.26,
147009,14.62,60.17,
147834,21.03,44.13,
148660,21.44,40.12,
149485,13.01,16.04,
150311,17.02,4.01,
151137,14.62,-12.04,
151963,3.38,-20.06,
152789,2.18,-32.09,
153614,0.17,-44.13,
154439,-7.05,-56.16,
155268,-15.87,-60.18,
156094,-11.86,-84.25,
156922,-43.15,-96.28,
157750,-33.93,-96.28,
158575,-28.71,-104.31,
159401,-34.73,-132.39,
160226,-32.72,-140.42,
161053,-32.72,-132.39,
161878,-45.96,-140.41,
162704,-44.76,-180.53,
163530,-48.37,-176.52,
164355,-54.39,-168.5,
165180,-63.21,-180.53,
166006,-58.4,-200.59,
166831,-70.43,-212.62,
167658,-72.84,-220.65,
168483,-72.04,-224.66,
169310,-79.66,-220.65,
170138,-75.25,-240.71,
170964,-64.02,-236.7,
171790,-80.46,-232.69,
172614,-70.43,-232.68,
173440,-68.83,-280.83,
174266,-73.64,-260.77,
175091,-74.05,-212.62,
175918,-70.43,-232.68,
176745,-81.27,-248.73,
177570,-89.69,-240.71,
178395,-80.06,-248.73,
179220,-76.85,-236.7,
180046,-72.04,-224.66,
180873,-67.63,-220.65,
181699,-72.44,-212.62,
182526,-67.63,-196.58,
183352,-53.58,-192.57,
184179,-54.79,-204.6,
185005,-49.57,-172.51,
185830,-44.76,-156.46,
186657,-54.79,-148.44,
187481,-44.76,-156.46,
188310,-45.16,-140.42,
189137,-47.97,-124.37,
189963,-36.33,-104.31,
190789,-30.32,-96.28,
191614,-37.14,-96.28,
192441,-29.51,-80.24,
193268,-17.08,-72.21,
194093,-18.28,-40.12,
194919,-14.27,-48.14,
195746,-7.45,-32.09,
196572,-14.27,-12.04,
197398,0.98,-16.05,
198225,4.59,-12.04,
199050,4.99,20.06,
199876,16.62,40.11,
200703,22.24,44.13,
201528,11.81,68.2,
202354,22.24,72.21,
203181,35.88,76.22,
204007,34.67,80.23,
204832,41.09,100.3,
205658,45.91,120.35,
206484,38.28,120.35,
207310,45.1,144.42,
208137,52.33,140.41,
208963,37.48,148.44,
209790,55.54,164.48,
210615,61.95,172.51,
211441,55.13,184.54,
212268,64.76,176.52,
213094,67.97,200.59,
213920,71.58,200.59,
214745,84.02,192.56,
215571,86.83,216.64,
216397,75.59,220.65,
217224,80.01,240.71,
218051,86.83,228.67,
218878,85.22,240.71,
219705,86.03,264.78,
220531,90.04,240.71,
221358,81.21,240.71,
222185,82.01,256.75,
223012,87.23,248.73,
223837,94.45,248.73,
224664,96.05,252.74,
225490,97.26,248.73,
226318,89.64,256.75,
227143,86.83,252.74,
227970,87.23,244.72,
228796,88.83,232.68,
229621,77.6,224.66,
230446,83.62,232.68,
231273,79.21,236.69,
232100,73.99,224.66,
232925,70.78,208.61,
233752,77.6,208.61,
234576,76.4,192.57,
235403,82.01,180.53,
236229,78.4,172.5,
237056,65.97,172.5,
237881,64.76,176.52,
238708,63.56,160.47,
239533,59.15,128.37,
240361,45.51,120.35,
241185,50.72,120.35,
242011,37.88,116.34,
242837,43.1,108.32,
243662,43.9,84.25,
244487,46.71,84.25,
245312,40.29,84.25,
246137,32.67,76.22,
246962,26.25,48.14,
247788,26.25,36.11,
248612,21.03,24.07,
249437,11.81,4.01,
250263,7.39,-12.04,
251088,-3.04,-16.05,
251914,-10.66,-36.11,
252740,-15.07,-40.12,
253566,-12.66,-48.14,
254392,-16.68,-72.21,
255217,-17.08,-84.25,
256042,-19.08,-96.28,
256867,-25.5,-84.25,
257693,-25.9,-116.34,
258517,-27.91,-136.4,
259345,-37.94,-120.35,
260169,-34.33,-132.39,
260995,-43.56,-164.48,
261820,-52.78,-168.5,
262646,-53.58,-168.5,
263472,-55.19,-176.52,
264300,-62.41,-192.57,
265127,-58,-204.6,
265954,-47.97,-212.62,
266781,-65.62,-212.62,
267606,-64.82,-216.64,
268432,-65.62,-240.71,
269259,-70.84,-232.68,
270086,-72.04,-236.7,
270911,-75.25,-220.65,
271737,-80.46,-260.77,
272562,-78.46,-252.74,
273389,-82.07,-236.7,
274215,-79.66,-236.7,
275042,-73.64,-244.72,
275867,-70.43,-236.69,
276694,-75.65,-236.7,
277519,-70.03,-252.74,
278345,-68.43,-232.69,
279174,-69.23,-236.7,
280001,-68.43,-228.67,
280826,-61.21,-216.64,
281653,-80.06,-200.59,
282478,-72.04,-216.64,
283304,-59.2,-184.54,
284130,-58.4,-160.47,
284957,-50.38,-164.48,
285783,-41.95,-192.57,
286608,-49.17,-140.41,
287434,-40.75,-128.38,
288259,-35.93,-124.37,
289085,-36.33,-108.32,
289912,-30.72,-108.32,
290738,-24.3,-100.3,
291563,-32.72,-84.25,
292390,-27.91,-56.16,
293217,-21.89,-56.17,
294045,-14.67,-64.19,
294872,-14.67,-28.08,
295699,0.57,-20.06,
296525,-4.24,-20.06,
297350,8.2,8.02,
298176,16.22,24.07,
299002,13.01,36.1,
299827,21.84,52.15,
300654,28.66,60.18,
301479,17.82,68.2,
302305,26.25,88.26,
303129,27.45,84.25,
303955,30.66,108.32,
304783,39.89,112.33,
305609,48.31,116.34,
306435,30.66,140.41,
307262,50.72,116.34,
308088,54.73,144.42,
308914,59.55,168.49,
309740,65.97,164.48,
310564,71.18,172.51,
311388,59.55,196.58,
312215,68.37,192.56,
313040,65.16,200.59,
313866,66.77,200.59,
314693,78,216.64,
315517,82.82,216.64,
316344,73.19,220.65,
317172,82.41,212.62,
317999,90.44,252.74,
318824,89.23,236.69,
319651,90.44,232.68,
320477,93.65,252.74,
321302,82.01,244.72,
322126,86.43,244.72,
322953,89.64,244.72,
323778,77.2,248.73,
324602,88.03,252.74,
325428,85.22,244.72,
326254,79.61,236.69,
327079,87.23,224.66,
327907,89.23,240.71,
328734,92.04,236.69,
329559,89.64,232.68,
330387,91.24,216.64,
331212,80.01,220.65,
332039,76,212.62,
332865,77.2,224.66,
333691,60.35,212.62,
334516,65.56,180.53,
335343,68.77,172.5,
336169,62.76,184.54,
336994,53.13,164.48,
337819,60.75,148.44,
338646,57.14,148.43,
339470,63.96,136.4,
340298,59.95,132.39,
341123,52.73,100.29,
341948,41.9,120.35,
342775,42.3,96.28,
343600,40.69,88.26,
344427,21.84,72.21,
345255,29.06,60.18,
346081,29.86,40.12,
346907,18.63,52.15,
347734,21.44,24.07,
348560,13.41,8.02,
349385,4.99,-12.04,
350211,1.78,-16.05,
351037,-1.83,-24.07,
351862,-13.47,-40.12,
352689,-9.86,-64.19,
353514,-11.46,-60.18,
354340,-19.89,-76.23,
355166,-23.1,-72.21,
355992,-20.69,-112.33,
356818,-28.71,-104.31,
357644,-29.51,-112.33,
358468,-34.33,-132.39,
359295,-42.35,-160.47,
360122,-35.53,-164.48,
360948,-42.75,-140.41,
361775,-55.19,-168.5,
362600,-53.99,-184.54,
363426,-53.99,-200.59,
364253,-64.02,-200.59,
365078,-67.23,-204.6,
365905,-68.83,-220.65,
366731,-76.05,-224.66,
367556,-73.24,-220.65,
368382,-74.05,-216.64,
369208,-76.05,-244.72,
370033,-71.24,-256.76,
370858,-69.23,-260.77,
371684,-78.06,-220.65,
372509,-75.65,-252.74,
373336,-67.23,-252.74,
374162,-71.64,-252.74,
374987,-68.03,-232.69,
375813,-70.03,-244.72,
376640,-81.67,-244.72,
377466,-82.07,-232.69,
378292,-66.82,-228.67,
379118,-67.23,-216.64,
379946,-61.21,-216.64,
380771,-61.61,-216.64,
381595,-67.23,-196.58,
382422,-60,-172.51,
383248,-55.99,-168.5,
384073,-46.36,-188.55,
384900,-50.78,-152.45,
385727,-46.76,-136.4,
386552,-53.18,-140.41,
387377,-41.55,-128.38,
388203,-36.33,-104.31,
389030,-35.53,-92.27,
389858,-30.32,-84.25,
390686,-13.07,-88.26,
391513,-19.48,-72.21,
392339,-12.66,-60.18,
393164,-8.25,-36.11,
393991,-7.85,-40.12,
394816,-2.23,-32.09,
395642,3.78,-24.07,
396468,-17.88,16.05,
397294,1.78,20.06,
398120,15.02,32.09,
398945,14.62,52.15,
399772,15.02,60.18,
400597,30.66,68.2,
401423,19.83,76.22,
402249,40.29,100.29,
403075,43.9,116.34,
403901,37.48,108.32,
404727,43.5,120.35,
405551,52.33,128.38,
406377,40.29,136.4,
407204,51.52,140.41,
408030,57.94,164.48,
408855,57.94,172.5,
409681,65.16,180.53,
410506,78.4,204.6,
411333,68.37,184.54,
412160,74.79,188.55,
412986,80.01,204.6,
413812,77.6,212.62,
414638,83.62,220.65,
415465,85.22,220.65,
416292,74.39,236.69,
417118,75.19,244.72,
417944,79.21,236.69,
418771,80.01,256.76,
419595,84.82,248.73,
420422,88.03,232.68,
421248,80.01,248.73,
422074,91.64,244.72,
422901,98.86,252.74,
423727,94.05,236.69,
424552,95.65,240.71,
425379,98.86,224.66,
426206,76.4,228.67,
427034,84.42,228.67,
427861,77.2,224.66,
428688,72.39,228.67,
429513,80.01,212.62,
430339,80.81,216.64,
431166,68.37,216.64,
431992,76,204.6,
432817,85.62,188.55,
433642,77.2,200.59,
434467,73.19,196.57,
435294,67.97,168.49,
436120,61.95,148.44,
436946,60.35,148.44,
437773,54.73,152.45,
438598,49.52,120.35,
439425,49.12,116.34,
440252,49.12,116.34,
441077,42.3,116.34,
441902,37.88,96.28,
442729,40.69,80.23,
443554,37.88,72.21,
444381,33.87,64.19,
445207,28.26,56.16,
446033,26.65,48.14,
446857,13.01,16.04,
447683,9,0,
448507,3.38,-12.04,
449332,2.58,-28.08,
450158,-5.84,-32.09,
450983,-6.25,-32.1,
451808,-16.68,-52.16,
452632,-10.66,-68.2,
453457,-9.46,-76.23,
454283,-15.07,-92.27,
455108,-18.68,-108.32,
455936,-21.89,-100.3,
456762,-37.14,-100.3,
457587,-35.13,-132.39,
458414,-36.74,-132.39,
459239,-51.18,-140.41,
460065,-46.36,-140.41,
460891,-47.57,-192.57,
461717,-59.2,-200.59,
462542,-65.62,-180.53,
463369,-55.59,-196.58,
464195,-62.41,-204.6,
465021,-55.99,-220.65,
465845,-59.6,-216.64,
466672,-73.64,-224.66,
467497,-71.64,-224.66,
468323,-70.03,-252.74,
469150,-87.28,-236.7,
469977,-76.45,-216.64,
470805,-76.05,-236.69,
471630,-85.28,-244.72,
472456,-79.26,-244.72,
473283,-75.25,-224.66,
474109,-73.64,-236.7,
474936,-66.82,-248.73,
475762,-67.23,-228.67,
476587,-78.06,-224.66,
477412,-72.44,-232.68,
478238,-65.22,-212.62,
479063,-66.82,-216.64,
479890,-66.42,-200.59,
480715,-58.4,-184.54,
481540,-67.23,-176.52,
482367,-60.81,-192.57,
483194,-55.99,-176.52,
484021,-48.37,-148.44,
484846,-37.94,-132.39,
485672,-33.12,-140.42,
486497,-39.94,-112.33,
487324,-34.73,-92.27,
488151,-26.3,-96.28,
488978,-27.11,-84.25,
489803,-23.1,-84.25,
490626,-24.3,-88.26,
491452,-25.9,-56.17,
492278,-11.86,-48.14,
493103,-14.27,-36.11,
493929,-5.44,-24.07,
494754,-1.43,0,
495580,13.01,4.01,
496407,7.39,16.05,
497232,13.81,44.13,
498058,25.85,52.15,
498885,23.84,64.19,
499710,29.86,76.22,
500534,28.66,68.2,
501359,22.64,80.23,
502185,31.46,104.3,
503012,41.9,116.34,
503836,39.89,124.36,
504663,51.93,116.34,
505488,55.54,152.45,
506315,40.29,144.42,
507141,57.14,140.41,
507967,63.96,184.54,
508794,61.55,180.53,
509618,64.36,188.55,
510443,66.77,212.62,
511270,56.74,200.59,
512097,76,204.6,
512923,84.02,196.57,
513749,78.8,212.62,
514575,91.24,228.67,
515403,91.24,244.72,
516228,81.21,228.67,
517054,84.42,248.73,
517881,92.44,240.71,
518707,89.23,228.67,
519534,95.25,236.69,
520360,94.05,256.75,
521188,74.39,248.73,
522016,84.02,244.72,
522841,87.23,248.73,
523668,85.62,240.71,
524492,86.83,248.73,
525320,85.62,248.73,
526146,76.8,236.69,
526972,93.25,228.67,
527798,92.44,240.71,
528621,86.83,232.68,
529447,86.03,212.62,
530273,86.83,200.59,
531100,71.58,180.53,
531927,60.35,192.57,
532752,68.77,200.59,
533577,63.96,200.59,
534403,66.37,172.5,
535229,61.95,152.45,
536054,53.93,160.47,
536882,59.55,128.38,
537710,59.15,128.37,
538534,48.31,124.36,
539359,49.92,128.38,
540184,49.12,104.3,
541009,37.08,88.26,
541834,28.66,80.24,
542660,29.46,76.22,
543486,23.44,52.15,
544313,28.66,48.14,
545138,22.64,32.09,
545962,14.21,32.09,
546788,11.41,4.01,
547614,14.62,0,
548440,9,-24.07,
549266,3.38,-28.08,
550093,2.58,-36.11,
550920,-12.26,-56.16,
551747,-19.08,-52.15,
552572,-22.69,-80.24,
553397,-28.31,-84.25,
554223,-29.92,-88.26,
555049,-27.51,-100.3,
555874,-33.53,-128.38,
556700,-42.35,-132.39,
557523,-33.12,-132.39,
558349,-33.93,-140.41,
559176,-39.94,-172.51,
560003,-40.75,-172.51,
560828,-48.37,-172.51,
561654,-60.81,-188.55,
562479,-59.6,-204.6,
563305,-65.62,-208.61,
564132,-65.62,-200.59,
564959,-66.42,-216.64,
565786,-69.23,-232.68,
566611,-80.06,-240.71,
567437,-76.05,-232.68,
568264,-68.43,-224.66,
569091,-70.84,-236.7,
569917,-69.23,-252.74,
570743,-74.45,-260.77,
571567,-84.07,-232.69,
572391,-77.66,-240.71,
573217,-79.26,-248.73,
574043,-76.45,-236.7,
574868,-76.45,-228.67,
575695,-69.63,-244.72,
576520,-76.85,-232.69,
577348,-68.83,-212.62,
578174,-57.6,-220.65,
579000,-59.2,-208.61,
579825,-51.58,-200.59,
580651,-51.18,-192.57,
581476,-59.2,-192.57,
582303,-58.4,-136.4,
583130,-45.96,-160.47,
583955,-52.78,-172.51,
584781,-43.96,-140.41,
585607,-35.13,-100.3,
586432,-44.36,-120.35,
587259,-37.14,-112.33,
588085,-27.11,-80.24,
588912,-17.08,-72.21,
589738,-9.46,-64.19,
590563,-5.44,-52.15,
591390,-14.27,-44.13,
592215,-8.65,-32.09,
593041,-4.24,-16.05,
593866,-4.24,-8.02,
594691,1.78,0,
595516,14.62,8.02,
596343,7.8,24.07,
597170,19.03,40.12,
597996,29.86,68.2,
598821,29.86,64.19,
599647,30.66,72.21,
600472,37.48,84.25,
601299,29.06,88.26,
602126,38.69,124.37,
602952,40.29,120.35,
603778,46.71,116.34,
604603,47.11,140.41,
605427,56.34,144.42,
606254,50.72,152.45,
607079,59.55,168.49,
607905,62.76,184.54,
608731,70.78,196.58,
609557,74.39,188.55,
610382,74.79,208.61,
611208,68.37,212.62,
612035,79.61,220.65,
612859,83.22,204.6,
613687,78,236.69,
614513,79.61,232.68,
615340,78.4,260.76,
616165,78,248.73,
616992,76.4,240.71,
617816,90.04,248.73,
618643,86.03,260.76,
619468,90.44,236.69,
620296,102.87,236.69,
621123,87.63,248.73,
621949,93.65,248.73,
622776,95.25,248.73,
623601,86.43,244.72,
624427,90.84,236.69,
625254,82.82,244.72,
626081,75.19,240.71,
626907,80.41,224.66,
627734,84.82,220.65,
628560,78,216.64,
629387,83.22,208.61,
630214,84.02,204.6,
631040,69.98,208.61,
631864,70.38,188.55,
632690,73.19,168.49,
633513,63.16,180.53,
634339,58.74,168.5,
635164,57.54,148.44,
635991,43.9,136.4,
636815,42.3,144.42,
637641,47.11,128.38,
638466,52.73,124.37,
639292,48.31,100.29,
640119,46.71,92.27,
640945,30.66,84.25,
641771,31.06,76.22,
642598,33.47,48.14,
643424,26.65,60.18,
644251,23.84,36.1,
645077,20.63,20.06,
645902,8.2,-8.02,
646728,-9.05,-4.01,
647553,-3.44,-24.07,
648379,-9.86,-28.08,
649204,-7.05,-40.12,
650030,0.17,-56.16,
650854,-12.66,-64.19,
651681,-17.48,-68.2,
652506,-22.29,-84.25,
653331,-23.5,-108.32,
654157,-29.51,-124.37,
654984,-22.29,-120.36,
655810,-31.92,-120.35,
656635,-47.97,-136.4,
657464,-49.97,-160.47,
658290,-46.36,-160.47,
659117,-51.18,-160.47,
659943,-47.97,-188.55,
660769,-57.2,-212.62,
661593,-61.61,-192.57,
662420,-61.61,-184.54,
663246,-63.61,-212.62,
664072,-68.83,-232.68,
664896,-65.22,-224.66,
665721,-70.84,-232.68,
666545,-72.04,-236.7,
667371,-84.48,-244.72,
668200,-77.25,-248.73,
669026,-75.25,-240.71,
669854,-72.44,-224.66,
670681,-70.84,-240.71,
671507,-74.85,-260.77,
672334,-75.25,-228.67,
673160,-69.63,-232.69,
673986,-72.04,-240.71,
674812,-66.42,-252.74,
675638,-68.03,-216.64,
676464,-80.46,-200.59,
677290,-72.84,-212.62,
678116,-63.21,-212.63,
678942,-63.21,-200.59,
679767,-56.79,-188.55,
680593,-59.2,-164.48,
681419,-62.41,-160.47,
682245,-52.78,-168.5,
683072,-36.74,-136.4,
683899,-36.33,-112.33,
684725,-29.92,-124.37,
685551,-28.71,-116.34,
686377,-36.74,-104.31,
687202,-27.51,-92.27,
688029,-33.12,-72.21,
688853,-18.28,-72.21,
689679,-14.27,-44.13,
690503,-10.66,-40.12,
691329,-15.87,-32.09,
692156,-1.83,-16.05,
692983,0.98,-16.05,
693809,8.2,-8.02,
694633,12.21,24.07,
695460,23.04,32.09,
696287,15.02,44.13,
697114,16.22,64.19,
697940,25.85,64.19,
698766,25.05,72.21,
699591,32.27,96.28,
700417,34.67,92.27,
701243,30.66,100.29,
702068,43.1,108.32,
702896,52.73,144.42,
703722,55.94,124.36,
704547,64.76,148.44,
705374,64.76,168.49,
706200,57.14,176.52,
707026,65.56,172.51,
707852,69.58,192.56,
708677,61.55,164.48,
709504,68.37,196.58,
710330,75.59,212.62,
711158,69.18,204.6,
711984,69.58,228.67,
712811,82.82,216.64,
713634,79.61,224.66,
714461,96.05,240.71,
715288,90.44,236.69,
716113,84.42,240.71,
716940,91.24,260.76,
717766,93.65,256.75,
718591,90.84,220.65,
719418,79.21,252.74,
720244,87.23,244.72,
721071,80.41,244.72,
721898,88.83,244.72,
722725,95.25,240.71,
723551,90.84,232.68,
724377,91.64,228.67,
725204,89.64,224.66,
726029,75.59,216.64,
726855,84.42,212.62,
727680,84.02,224.66,
728504,76,208.61,
729330,73.99,204.6,
730156,69.58,188.55,
730982,59.55,184.54,
731808,63.56,180.53,
732632,62.76,184.54,
733458,57.14,164.48,
734285,65.97,144.42,
735111,66.77,148.44,
735938,51.93,136.4,
736764,52.73,124.37,
737588,50.72,116.34,
738415,42.3,112.33,
739241,40.69,88.26,
740068,35.08,72.21,
740892,17.02,60.18,
741717,26.65,68.2,
742541,18.63,48.14,
743367,19.03,40.12,
744192,15.42,28.08,
745018,12.21,-4.01,
745844,7.8,-8.02,
746669,4.59,-12.04,
747494,2.18,-12.04,
748320,-4.64,-40.12,
749147,-5.84,-52.15,
749973,-8.25,-64.19,
750798,-25.9,-76.23,
751623,-30.32,-92.27,
752449,-26.71,-92.27,
753276,-30.72,-100.3,
