Time (us),Volts (mV),Amps (mA),Frequency (Hz)
371563,-0.3,-34.77,
371890,-11.27,-117.68,
372216,-23.84,-120.35,
372543,-15.82,-125.71,
372871,-7.26,-90.93,
373199,-2.98,-29.42,
373526,22.7,18.72,
373852,39.55,50.81,
374180,50.24,80.24,
374506,45.97,82.91,
374833,41.69,58.84,
375159,22.43,10.7,
375485,-0.04,-45.47,
375812,-22.23,-93.61,
376138,-27.05,-136.4,
376464,-31.33,-128.38,
376792,-11,-93.61,
377119,5.58,-45.47,
377446,22.16,21.4,
377774,35.53,90.93,
378099,36.07,72.21,
378426,35,88.26,
378755,28.58,61.52,
379081,16.55,18.72,
379407,-4.32,-50.81,
379734,-29.99,-101.63,
380059,-36.14,-112.33,
380386,-34,-104.3,
380713,-19.56,-64.19,
381041,-1.11,-34.77,
381367,21.36,2.68,
381696,32.86,74.89,
382023,47.57,112.33,
382349,49.71,69.54,
382676,39.28,64.19,
383002,30.99,24.07,
383329,-0.3,-10.7,
383657,-18.76,-88.26,
383982,-26.51,-104.31,
384309,-24.91,-109.65,
384635,-8.06,-58.84,
384964,7.45,-8.02,
385289,24.84,80.24,
385616,41.15,69.54,
385943,47.3,98.96,
386268,51.31,80.24,
386592,40.08,96.28,
386919,33.4,-29.42,
387244,1.57,-26.74,
387571,-28.65,-88.26,
387897,-38.55,-96.28,
388224,-46.31,-112.33,
388552,-27.05,-50.82,
388880,0.5,-69.54,
389206,20.02,29.42,
389532,37.94,72.21,
389858,48.1,93.61,
390185,49.44,101.64,
390510,43.29,37.44,
390837,20.82,10.7,
391163,-0.04,-26.75,
391488,-19.29,-109.65,
391816,-27.05,-112.33,
Time (us),Volts (mV),Amps (mA),Frequency (Hz)
0,-40.2,-96.28,3000
268,-27.9,-61.52,
535,-10.25,-61.52,
803,-2.49,-16.04,
1071,7.94,13.37,
1339,15.96,18.72,
1606,15.7,18.72,
1874,3.66,-42.79,
2143,-8.11,-85.58,
2409,-25.49,-109.66,
2676,-42.34,-133.73,
2944,-35.12,-120.35,
3211,-24.15,-125.7,
3479,-20.14,-69.53,
3748,-3.29,-56.16,
4015,5,-42.79,
4282,4.73,-21.39,
4551,2.86,-32.1,
4818,5,32.1,
5084,3.93,-69.54,
5352,-8.11,-61.51,
5618,-28.17,-74.89,
5887,-32.18,-149.77,
6155,-30.84,-131.05,
6421,-22.28,-96.28,
6689,-9.44,-101.63,
6957,-7.04,-50.82,
7224,6.87,-29.42,
7491,8.21,8.02,
7757,15.7,-2.67,
8025,18.37,-5.35,
8292,11.69,-32.1,
8559,-5.7,-74.89,
8827,-25.22,-104.31,
9094,-35.92,-117.68,
9362,-44.75,-136.4,
9630,-33.25,-136.4,
9898,-19.34,-112.33,
10166,-14.26,-24.07,
10432,-4.36,-8.03,
10700,0.72,8.02,
10970,4.46,21.4,
11236,5.53,16.05,
11504,2.06,-24.07,
11770,-19.34,-40.12,
12038,-31.11,-117.68,
12305,-41.54,-109.66,
12572,-36.99,-125.7,
12841,-20.68,-144.42,
13109,-9.98,-64.19,
13378,-3.29,-21.39,
13646,9.81,-21.4,
13916,14.09,8.02,
14184,10.35,34.77,
14452,5.53,-2.68,
14718,-1.15,-21.4,
14985,-15.59,-50.82,
15253,-31.64,-96.29,
15520,-37.79,-136.4,
15786,-38.33,-123.03,
16055,-26.83,-98.96,
16321,-20.68,-58.84,
16587,-0.62,-58.84,
16855,3.93,-42.79,
17124,11.69,-24.07,
17390,14.89,-10.7,
17658,15.16,-13.37,
17926,7.94,-32.09,
18193,-7.3,-42.79,
18460,-24.15,-77.56,
18727,-31.64,-152.45,
18993,-31.11,-155.12,
19259,-34.32,-88.26,
19528,-22.82,-82.91,
19799,-13.19,-48.14,
20067,1.79,-18.72,
20334,9.28,-2.68,
20598,4.2,13.37,
20865,5,-2.67,
21131,3.13,-24.07,
21399,-12.12,-74.89,
21663,-29.5,-90.94,
21932,-43.68,-125.71,
22199,-38.6,-144.42,
22466,-24.69,-139.08,
22734,-18.8,-69.54,
23001,-4.36,-50.82,
23267,8.21,-42.79,
23534,11.15,10.7,
23802,7.14,-5.35,
24068,12.22,13.37,
24335,-12.39,-2.67,
24601,-25.22,-53.49,
24869,-35.65,-128.38,
25137,-41.81,-141.75,
25404,-41.27,-125.7,
25671,-32.71,-93.61,
25940,-19.87,-66.86,
26205,-7.84,-40.12,
26472,10.35,-16.04,
26738,11.69,-2.68,
27007,14.36,-10.7,
27274,17.3,5.35,
27542,3.66,-24.07,
27810,-9.44,-48.14,
28076,-23.08,-80.23,
28343,-32.71,-101.63,
28609,-36.99,-128.38,
28879,-28.17,-106.98,
29146,-22.55,-77.56,
29414,-19.61,-48.14,
29682,-9.44,-29.42,
29950,1.52,0,
30217,5.53,13.37,
30486,11.15,-10.7,
30752,-1.15,-24.07,
31020,-18.27,-48.14,
31285,-31.37,-112.33,
31554,-38.33,-136.4,
31822,-43.41,-117.68,
32089,-30.04,-104.31,
32357,-20.68,-56.16,
32625,-4.09,-58.84,
32895,5,-40.12,
33161,11.15,-8.02,
33429,17.84,2.67,
33695,16.23,-29.42,
33963,6.34,-48.14,
34229,-26.29,-8.02,
34495,-38.33,-98.96,
34763,-45.82,-163.15,
35029,-43.68,-131.05,
35297,-31.91,-104.3,
35564,-16.13,-120.35,
35832,-4.09,-69.53,
36100,6.07,-37.45,
36366,9.01,-26.75,
36633,17.3,-24.07,
36901,3.93,40.12,
37168,6.34,-21.39,
37435,-4.9,-109.65,
37702,-22.55,-112.33,
37971,-27.36,-147.1,
38239,-25.76,-139.07,
38505,-15.06,-136.4,
38773,-9.18,-88.26,
39042,4.46,-66.86,
39308,-3.83,-16.04,
39575,4.73,8.02,
39842,9.55,-8.02,
40110,11.42,18.72,
40378,1.52,-21.39,
40645,-16.4,-64.19,
40913,-30.04,-77.56,
41180,-41.54,-131.05,
41448,-40.2,-141.75,
41714,-33.51,-104.31,
41981,-24.15,-72.21,
42250,-8.37,-56.17,
42519,2.86,-34.77,
42786,11.42,-26.75,
43054,14.36,10.7,
43320,13.82,24.07,
43586,8.21,-40.12,
43854,-9.18,-50.82,
44121,-27.36,-106.98,
44389,-44.21,-120.35,
44656,-42.88,-147.1,
44925,-31.91,-96.28,
45191,-15.86,-96.28,
45459,-5.43,-61.51,
45725,6.07,-42.79,
45994,12.49,-8.02,
46261,14.63,-5.35,
46528,14.36,13.37,
46795,2.32,-18.72,
47062,-16.66,-45.47,
47329,-31.11,-101.63,
47597,-41,-139.07,
47866,-32.18,-141.75,
48135,-19.61,-106.98,
48402,-10.25,-85.59,
48669,0.18,-69.54,
48936,7.67,-5.35,
49202,7.14,-2.68,
49468,4.2,0,
49734,2.06,-5.35,
49999,2.59,-34.77,
50265,-15.06,-56.16,
50529,-27.1,-123.03,
50796,-34.32,-165.82,
51061,-40.74,-120.35,
51328,-23.89,-131.05,
51594,-12.12,-88.26,
51862,-22.01,-50.82,
52129,-7.04,5.35,
52396,4.2,2.67,
52664,9.28,-2.68,
52930,9.28,10.7,
53197,8.21,-45.47,
53462,-16.66,-64.19,
53729,-28.7,-101.63,
53996,-33.25,-123.03,
54265,-45.82,-131.05,
54533,-40.2,-82.91,
54802,-24.69,-64.19,
55069,-9.71,-61.51,
55336,1.79,-16.05,
55602,5.53,-32.09,
55869,7.94,-24.07,
56136,9.28,2.67,
56402,1.79,-21.4,
56669,-15.33,-48.14,
56935,-33.25,-125.71,
57201,-43.41,-112.33,
57467,-37.53,-136.4,
57736,-33.25,-106.98,
58003,-15.06,-96.28,
58270,-2.76,-56.17,
58536,2.59,-10.7,
58805,11.69,0,
59071,16.77,0,
59338,1.25,5.35,
59604,-2.22,-10.7,
59873,-8.91,-58.84,
60140,-19.87,-115,
60406,-29.77,-144.42,
60672,-32.18,-136.4,
60942,-20.41,-117.68,
61207,-13.46,-64.19,
61475,-5.16,-61.51,
61742,1.25,0,
62009,7.14,21.39,
62275,7.94,-5.35,
62540,9.81,5.35,
62808,-2.22,10.7,
63074,-12.12,-80.23,
63340,-27.9,-123.03,
63607,-32.98,-147.1,
63874,-39.93,-128.38,
64142,-33.78,-93.61,
64408,-26.03,-58.84,
64676,-14.26,-50.82,
64946,-1.69,-26.75,
65213,-0.35,18.72,
65478,9.81,-10.7,
65744,9.55,-5.35,
66011,3.66,-24.07,
66278,-14.79,-69.54,
66545,-24.96,-104.31,
66815,-41.27,-144.43,
67082,-42.07,-125.71,
67351,-28.17,-104.31,
67618,-9.98,-88.26,
67888,0.45,-53.49,
68154,9.55,-8.02,
68422,7.94,29.42,
68690,15.96,29.42,
68959,19.98,10.7,
69226,-0.89,-29.42,
69493,-17.47,-53.49,
69760,-27.9,-165.82,
70027,-40.2,-149.77,
70294,-38.86,-141.75,
70561,-30.3,-123.03,
70830,-15.86,-82.91,
71098,-4.36,-37.45,
71365,6.6,-37.44,
71631,12.22,-5.35,
71899,8.21,10.7,
72165,7.14,32.09,
72433,2.32,0,
72699,-13.46,-77.56,
72964,-29.5,-123.03,
73232,-41.27,-141.75,
73498,-39.67,-117.68,
73765,-25.49,-106.98,
74034,-19.34,-42.79,
74301,-12.92,-56.16,
74567,-2.49,0,
74836,-0.35,10.7,
75104,10.08,21.4,
75368,13.02,-10.7,
75636,2.32,-18.72,
75903,-6.23,-77.56,
76170,-24.96,-104.31,
76438,-31.91,-136.4,
76706,-38.06,-131.05,
76973,-31.37,-80.23,
77240,-14.79,-80.24,
77509,-5.16,-24.07,
77777,1.52,-2.68,
78047,15.16,-5.35,
78314,17.03,21.4,
78581,17.3,16.04,
78849,8.74,-45.47,
79114,-13.72,-72.21,
79381,-37.53,-120.35,
79648,-48.22,-168.49,
79917,-50.63,-106.98,
80186,-37.26,-106.98,
80455,-22.01,-112.33,
80721,-15.86,-26.75,
80989,-2.49,-21.39,
81256,2.86,13.37,
81522,12.49,-13.37,
81789,6.6,13.37,
82055,-1.42,-8.02,
82322,-10.51,-58.84,
82588,-22.28,-117.68,
82856,-35.39,-155.12,
83120,-32.71,-152.45,
83387,-28.17,-80.23,
83656,-13.19,-82.91,
83926,-5.97,-24.07,
84193,-4.09,-21.39,
84461,0.99,-8.02,
84725,4.2,5.35,
84993,7.14,24.07,
85260,-1.69,-21.39,
85527,-14.26,-69.54,
85794,-26.56,-123.03,
86060,-42.07,-133.73,
86326,-37.79,-144.42,
86593,-28.7,-117.68,
86863,-22.55,-66.86,
87132,-8.37,-58.84,
87398,7.67,-45.47,
87664,5.53,-24.07,
87933,15.7,10.7,
88199,17.03,0,
88467,14.89,-34.77,
88731,-2.22,-74.89,
88996,-20.14,-120.35,
89262,-45.55,-112.33,
89530,-41.27,-136.4,
89799,-34.32,-112.33,
90067,-15.33,-77.56,
90334,-1.69,-72.21,
90602,0.45,-8.03,
90872,9.55,-10.7,
91140,14.89,-10.7,
91408,18.1,-10.7,
91673,-4.63,5.35,
91942,-12.12,-82.91,
92209,-26.83,-106.98,
92475,-32.44,-165.82,
92741,-36.72,-139.08,
93009,-24.15,-115,
93276,-20.41,-53.49,
93545,-10.78,-42.79,
93814,-3.56,-26.75,
94082,1.25,16.04,
94349,-4.36,2.67,
94616,0.18,16.05,
94884,1.52,-2.68,
95151,-13.19,-80.24,
95420,-34.05,-82.91,
95688,-39.4,-125.7,
95955,-37.79,-128.38,
96222,-31.91,-96.28,
96488,-18,-77.56,
96755,-11.32,-48.14,
97022,-1.42,-26.75,
97291,9.55,-8.02,
97557,12.49,2.67,
97825,16.77,10.7,
98092,2.06,5.35,
98359,-5.16,-64.19,
98626,-24.15,-117.68,
98895,-27.63,-136.4,
99160,-41.27,-109.66,
99428,-33.25,-90.94,
99695,-24.69,-72.21,
99964,-2.49,-69.53,
100232,4.2,-24.07,
100498,11.95,-24.07,
100766,16.77,-21.39,
101033,14.89,10.7,
101299,6.07,-32.1,
101567,-9.18,-56.17,
101834,-30.84,-104.31,
102102,-38.33,-133.73,
102369,-37.79,-120.35,
102636,-26.29,-125.71,
102904,-15.06,-66.86,
103173,-0.08,-58.84,
103442,5.53,-18.72,
103708,11.15,2.68,
103975,10.35,-5.35,
104243,-7.57,8.02,
104509,-10.25,-21.4,
104776,-24.69,-77.56,
105044,-36.19,-112.33,
105312,-42.88,-136.4,
105578,-40.47,-149.78,
105847,-29.77,-125.7,
106115,-17.73,-85.58,
106383,-13.72,-32.09,
106650,2.32,-16.05,
106919,6.07,0,
107188,10.08,29.42,
107455,11.69,-2.68,
107721,6.6,-10.7,
107987,-5.7,-66.86,
108253,-22.28,-131.05,
108520,-32.98,-139.07,
108788,-31.37,-157.8,
109056,-26.03,-104.31,
109323,-24.69,-77.56,
109590,-11.05,-58.84,
109858,1.25,-29.42,
110124,7.67,2.67,
110391,10.88,2.67,
110658,11.69,5.35,
110927,7.67,-40.12,
111194,-11.58,-53.49,
111460,-27.63,-90.94,
111725,-42.34,-115,
111990,-40.74,-120.35,
112258,-27.36,-120.35,
112526,-17.2,-64.19,
112796,-6.5,-34.77,
113064,7.14,-37.44,
113331,13.56,0,
113597,16.23,-21.4,
113866,13.02,0,
114132,-4.09,8.02,
114398,-26.29,-56.16,
114665,-42.88,-98.96,
114932,-47.69,-144.43,
115199,-47.69,-125.7,
115467,-32.18,-115,
115735,-23.35,-50.82,
116002,-4.63,-74.89,
116271,-1.15,-10.7,
116537,7.14,8.02,
116805,6.87,5.35,
117072,11.95,13.37,
117338,0.18,-21.4,
117607,-19.34,-53.49,
117875,-28.7,-112.33,
118143,-40.47,-109.66,
118410,-36.72,-128.38,
118677,-30.84,-85.59,
118945,-16.4,-96.29,
119211,-18.54,-64.19,
119479,1.52,-18.72,
119747,3.66,-10.7,
120014,14.63,-2.68,
120279,15.43,8.02,
120545,7.14,-48.14,
120813,-9.44,-69.54,
121081,-24.96,-106.98,
121347,-39.67,-109.66,
121614,-36.99,-125.7,
121882,-28.17,-109.65,
122149,-15.86,-64.19,
122415,-3.83,-34.77,
122683,6.34,-37.44,
122951,16.77,-10.7,
123218,19.17,0,
123485,15.96,21.39,
123753,-0.08,10.7,
124020,-10.51,-69.54,
124287,-42.07,-98.96,
124553,-43.68,-157.8,
124824,-54.91,-136.4,
125091,-37.79,-117.68,
125360,-27.63,-64.19,
125627,-12.65,-50.82,
125898,-1.15,-13.37,
126165,6.07,2.67,
126432,12.75,26.75,
126697,9.81,0,
126966,-0.08,0,
127231,-16.4,-61.52,
127498,-32.44,-90.94,
127765,-35.65,-157.8,
128034,-32.18,-141.75,
128300,-25.76,-104.3,
128567,-13.19,-61.52,
128837,-5.97,-29.42,
129104,1.79,-37.45,
129373,3.93,-2.68,
129640,5.27,-8.02,
129908,12.49,18.72,
130174,5.53,-8.02,
130440,-10.51,-64.19,
130705,-27.9,-120.35,
130974,-33.25,-131.05,
131240,-36.72,-109.66,
131508,-26.83,-90.93,
131774,-18.27,-82.91,
132043,-5.43,-53.49,
132311,1.25,-5.35,
132578,7.94,29.42,
132847,11.15,24.07,
133115,17.3,5.35,
133383,6.87,-32.1,
133651,-11.58,-26.75,
133917,-23.35,-128.37,
134184,-47.96,-125.7,
134452,-47.42,-117.68,
134720,-35.12,-109.66,
134988,-22.55,-64.19,
135253,-17.2,-21.4,
135521,-10.25,-10.7,
135789,2.06,-2.68,
136055,6.87,2.67,
136322,7.67,8.02,
136589,-1.15,-34.77,
136857,-21.75,-80.23,
137124,-31.37,-96.28,
137389,-39.93,-131.05,
137658,-41.27,-128.38,
137927,-20.41,-120.36,
138196,-9.18,-85.59,
138464,-1.42,-37.45,
138733,8.21,-32.09,
139000,11.42,2.67,
139267,3.39,-2.67,
139534,5.53,-5.35,
139802,-2.76,2.67,
140068,-15.59,-69.54,
140335,-30.84,-96.29,
140601,-39.13,-128.37,
140869,-38.06,-141.75,
141137,-27.63,-96.29,
141406,-18,-88.26,
141673,-9.98,-37.45,
141943,-0.89,-26.75,
142210,10.08,-13.37,
142477,11.95,0,
142745,12.75,0,
143012,8.74,-32.09,
143279,-11.05,-32.09,
143546,-26.29,-109.66,
143814,-34.05,-141.75,
144081,-44.48,-131.05,
144350,-41,-112.33,
144617,-27.63,-82.91,
144888,-16.4,-56.17,
145155,-4.09,-5.35,
145424,0.72,-10.7,
145689,2.86,10.7,
145959,5.53,8.02,
146224,2.06,-29.42,
146490,-19.34,-40.12,
146757,-34.58,-117.68,
147022,-33.51,-144.42,
147289,-35.65,-117.68,
147557,-23.35,-112.33,
147824,-12.65,-72.21,
148092,-0.08,-40.12,
148360,9.55,-21.39,
148626,17.3,-21.4,
148894,17.03,2.67,
149161,6.34,5.35,
149428,-2.22,-16.04,
149695,-21.21,-80.24,
149963,-30.3,-109.66,
150231,-38.86,-131.05,
150501,-38.86,-136.4,
150768,-26.83,-117.68,
151036,-17.2,-58.84,
151304,-6.23,-40.12,
151571,2.32,-13.37,
151837,5,-10.7,
152104,10.62,10.7,
152372,15.96,-16.05,
152639,1.79,-2.68,
152906,-7.3,-69.54,
153173,-26.56,-101.63,
153440,-32.71,-149.78,
153705,-34.32,-152.45,
153973,-27.36,-125.7,
154242,-27.9,-80.23,
154508,-11.85,-64.19,
154774,-3.83,-40.12,
155042,5.27,-8.02,
155311,6.34,-5.35,
155578,7.67,13.37,
155845,-2.76,-8.03,
156110,-14.79,-93.61,
156376,-39.13,-106.98,
156643,-46.89,-112.33,
156913,-44.48,-106.98,
157179,-31.11,-98.96,
157447,-19.61,-72.21,
157714,-9.71,-48.14,
157982,2.32,-2.68,
158248,3.13,-8.02,
158515,10.62,-2.68,
158781,7.41,10.7,
159048,-7.3,-24.07,
159314,-26.83,-66.86,
159580,-41,-112.33,
159849,-46.08,-139.07,
160116,-43.94,-133.73,
160384,-27.63,-120.36,
160652,-20.41,-74.89,
160922,-5.43,-61.51,
161189,11.42,-16.05,
161456,17.3,-2.67,
161723,14.63,10.7,
161991,17.3,10.7,
162257,9.55,-8.02,
162524,-7.3,-45.47,
162791,-21.48,-106.98,
163059,-28.97,-125.7,
163326,-30.84,-133.73,
163594,-21.21,-106.98,
163862,-11.32,-80.23,
164131,-13.19,-24.07,
164399,-5.97,-8.03,
164668,3.93,2.68,
164938,11.95,-2.67,
165207,13.56,2.68,
165474,0.72,-29.42,
165739,-12.65,-66.86,
166004,-25.49,-139.07,
166273,-38.86,-128.38,
166539,-46.35,-115,
166809,-46.08,-85.59,
167078,-25.22,-80.24,
167345,-13.72,-64.19,
167612,3.39,-48.14,
167881,9.28,-16.05,
168149,8.48,21.4,
168416,13.56,5.35,
168682,3.39,-32.09,
168950,-14.26,-69.54,
169216,-36.72,-98.96,
169482,-42.88,-141.75,
169750,-50.1,-115,
170018,-29.23,-112.33,
170286,-17.47,-64.19,
170556,-5.7,-50.82,
170826,-1.42,-8.02,
171092,13.82,-29.42,
171359,17.84,-13.38,
171626,11.69,-10.7,
171895,-0.35,-18.72,
172162,-11.85,-85.59,
172428,-27.9,-120.35,
172693,-37.53,-131.05,
172961,-35.39,-104.31,
173228,-25.76,-98.96,
173495,-12.12,-74.89,
173763,-0.89,-48.14,
174028,1.79,-42.79,
174295,1.79,-2.68,
174562,4.46,34.77,
174830,8.21,2.67,
175099,-0.08,-10.7,
175364,-15.59,-53.49,
175633,-31.37,-125.7,
175902,-39.4,-125.7,
176169,-38.33,-160.47,
176438,-30.3,-93.61,
176707,-22.01,-104.31,
176976,-16.66,-32.09,
177242,-0.62,-37.44,
177508,3.93,-32.09,
177776,5,13.37,
178043,13.82,-2.67,
178309,5.8,-24.07,
178575,-16.66,-64.19,
178842,-27.36,-125.7,
179108,-48.76,-136.4,
179374,-49.56,-149.78,
179640,-39.93,-96.28,
179910,-19.61,-74.89,
180177,-8.91,-58.84,
180443,-2.49,-8.02,
180708,5.8,13.37,
180978,14.36,24.07,
181246,18.91,13.37,
181513,6.07,-24.07,
181780,-11.05,-64.19,
182048,-27.9,-101.63,
182314,-32.71,-131.05,
182580,-36.19,-112.33,
182848,-22.82,-96.29,
183115,-12.39,-53.49,
183382,-0.89,-56.16,
183650,9.01,-45.47,
183918,12.49,-26.75,
184186,3.13,18.73,
184452,5.8,-2.68,
184717,0.99,-42.79,
184983,-16.13,-40.12,
185249,-27.63,-123.03,
185516,-44.21,-139.08,
185785,-40.47,-149.78,
186054,-25.76,-109.65,
186321,-13.46,-74.89,
186587,-8.91,-40.12,
186856,-0.35,-5.35,
187124,8.21,2.67,
187390,0.45,5.35,
187658,-3.56,26.75,
187928,0.72,-66.86,
188193,-18,-61.52,
188462,-28.17,-131.05,
188726,-40.74,-131.05,
188994,-43.68,-152.45,
189261,-40.74,-109.66,
189529,-26.56,-69.54,
189798,-13.46,-40.12,
190066,0.45,-26.75,
190334,6.6,0,
190599,8.21,-13.37,
190869,10.62,16.05,
191135,-0.89,13.37,
191402,-14.26,-56.16,
191668,-34.85,-104.31,
191935,-43.14,-128.38,
192201,-40.74,-104.31,
192469,-34.05,-82.91,
192737,-17.2,-42.79,
193006,-3.29,-26.75,
193273,11.42,-26.75,
193541,17.3,2.67,
193807,17.3,34.77,
194073,12.22,-16.04,
194340,-1.95,-16.05,
194606,-15.33,-69.54,
194875,-33.25,-58.84,
195142,-38.86,-123.03,
195409,-39.4,-133.72,
195677,-26.56,-128.38,
195944,-15.33,-72.21,
196213,-2.49,-61.51,
196481,5.27,-16.05,
196747,9.01,-21.4,
197013,7.41,42.79,
197279,13.82,10.7,
197547,2.06,-18.72,
197813,-15.06,-66.86,
198079,-37.53,-104.3,
198344,-42.34,-131.05,
198610,-47.15,-128.38,
198879,-29.77,-96.28,
199146,-30.57,-74.89,
199413,-18.27,-69.54,
199678,-10.25,-26.75,
199947,3.13,18.73,
200214,10.08,-8.03,
200481,11.42,10.7,
200748,5.27,-5.35,
201014,-10.25,-48.14,
201281,-23.35,-136.4,
201547,-39.13,-112.33,
201815,-38.33,-149.78,
202082,-26.29,-133.73,
202351,-13.99,-96.28,
202618,-3.56,-61.51,
202886,8.21,-21.4,
203152,15.43,-18.72,
203419,16.5,10.7,
203685,20.24,-21.4,
203953,5,-26.75,
204219,-21.75,-56.16,
204486,-34.05,-112.33,
204751,-39.13,-147.1,
205017,-42.61,-101.63,
205284,-27.9,-109.66,
205552,-15.33,-82.91,
205821,-4.09,-53.49,
206088,3.66,-16.05,
206357,12.49,-10.7,
206622,7.41,8.02,
206890,10.62,0,
207157,-4.09,-10.7,
207423,-13.99,-77.56,
207689,-32.44,-104.31,
207958,-37.53,-152.45,
208225,-42.88,-144.43,
208492,-34.32,-88.26,
208759,-24.69,-80.24,
209026,-22.82,-8.03,
209294,-6.23,-29.42,
209562,1.25,-13.37,
209832,7.14,-18.72,
210098,9.81,-5.35,
210366,0.45,-34.77,
210632,-25.22,-58.84,
210899,-33.51,-98.96,
211167,-43.68,-139.08,
211434,-45.28,-112.33,
211701,-32.98,-104.3,
211970,-19.61,-69.54,
212238,-6.5,-29.42,
212505,2.59,-8.02,
212772,7.14,-13.37,
213040,10.62,18.72,
213305,21.85,13.37,
213571,13.02,-34.77,
213839,-3.29,-85.58,
214105,-34.58,-85.58,
214372,-40.2,-144.42,
214640,-40.2,-147.1,
214907,-28.97,-96.28,
215177,-18,-56.17,
215443,-6.23,-40.12,
215710,5.8,-42.79,
215979,14.09,-18.72,
216245,16.23,0,
216513,12.49,-16.05,
216781,-3.29,5.35,
217048,-11.32,-56.16,
217314,-27.36,-93.61,
217581,-38.33,-123.03,
217848,-37.53,-106.98,
218113,-26.29,-115,
218380,-15.33,-101.63,
218648,-14.53,-66.86,
218914,-9.44,-53.49,
219182,-8.11,-10.7,
219449,-3.02,-10.7,
219715,-3.02,-13.37,
219982,-3.56,-42.79,
220250,-18.8,-58.84,
220516,-31.11,-131.05,
220786,-42.88,-123.03,
221052,-35.39,-152.45,
221319,-25.22,-117.68,
221586,-21.48,-80.23,
221854,-5.43,-45.47,
222121,-1.69,-34.77,
222387,2.32,8.02,
222655,11.95,5.35,
222923,9.28,10.7,
223190,6.07,-29.42,
223456,-9.44,-90.93,
223723,-28.97,-90.93,
223989,-44.21,-171.17,
224256,-40.74,-125.71,
224525,-30.04,-88.26,
224794,-14.26,-74.89,
225060,-1.42,-69.54,
225327,3.93,-16.05,
225594,13.56,-8.02,
225862,17.3,0,
226128,18.64,-34.77,
226395,8.21,-29.42,
226662,-13.99,-56.17,
226931,-28.97,-109.65,
227198,-37.53,-112.33,
227466,-36.19,-152.45,
227733,-26.03,-117.68,
228001,-11.58,-72.21,
228269,-5.16,-58.84,
228537,4.73,-16.04,
228805,8.21,18.72,
229072,-0.89,-24.07,
229339,-6.5,16.05,
229605,-8.11,-21.39,
229873,-20.94,-58.84,
230141,-30.84,-112.33,
230409,-43.41,-115,
230676,-36.72,-139.08,
230945,-34.58,-106.98,
231213,-24.96,-34.77,
231480,-3.83,-61.51,
231748,1.25,-29.42,
232016,9.55,-2.68,
232285,14.36,-10.7,
232551,11.42,10.7,
232820,6.87,-24.07,
233087,-7.3,-61.51,
233355,-22.01,-112.33,
233621,-33.51,-131.05,
233890,-38.6,-109.65,
234157,-37.53,-109.66,
234425,-30.04,-66.86,
234691,-13.46,-48.14,
234960,-5.16,-13.37,
235229,8.48,-16.05,
235495,5,0,
235762,9.55,-16.04,
236028,-2.22,-8.02,
236293,-12.39,-61.51,
236559,-36.72,-80.23,
236827,-42.07,-133.73,
237094,-39.93,-144.42,
237361,-31.64,-120.36,
237629,-20.41,-72.21,
237899,-2.76,-50.82,
238168,4.73,-13.37,
238434,12.49,-29.42,
238700,16.5,-21.4,
238968,4.73,10.7,
239235,-5.16,-58.84,
239502,-29.77,-69.54,
239771,-42.61,-77.56,
240039,-47.42,-136.4,
240305,-47.96,-128.37,
240574,-36.46,-120.36,
240843,-21.21,-58.84,
241111,-11.58,-61.52,
241379,-2.76,-18.72,
241645,0.99,5.35,
241913,7.41,-2.68,
242179,14.36,8.02,
242446,2.06,-18.72,
242714,-12.39,-50.82,
242980,-26.83,-131.05,
243246,-36.99,-152.45,
243515,-30.84,-123.03,
243786,-21.21,-104.31,
244053,-19.61,-82.91,
244320,-8.64,-45.47,
244588,-1.95,8.02,
244857,7.94,5.35,
245121,13.82,5.35,
245389,12.49,8.02,
245655,4.2,2.67,
245922,-9.18,-48.14,
246190,-25.22,-85.59,
246457,-37.79,-106.98,
246722,-43.14,-106.98,
246990,-29.77,-96.28,
247257,-13.99,-93.61,
247524,-9.18,-29.42,
247793,7.67,-24.07,
248060,13.29,-5.35,
248328,12.49,29.42,
248595,14.09,34.77,
248865,2.86,8.02,
249132,-22.01,-58.84,
249399,-29.23,-168.5,
249665,-52.24,-101.63,
249933,-57.05,-120.35,
250201,-46.62,-61.51,
250470,-24.96,-85.58,
250738,-14.79,-48.14,
251005,-2.76,-24.07,
251272,6.07,-5.35,
251539,0.72,21.4,
251808,4.73,-2.67,
252073,-2.22,-10.7,
252340,-15.86,-34.77,
252606,-31.11,-80.23,
252874,-34.85,-136.4,
253141,-42.88,-120.36,
253409,-24.42,-104.31,
253678,-15.33,-106.98,
253946,-19.87,-21.4,
254214,-9.98,-5.35,
254482,-3.02,-29.42,
254748,7.94,8.02,
255014,7.41,16.05,
255280,-4.09,-40.12,
255548,-17.2,-74.89,
255817,-23.35,-77.56,
256085,-32.18,-131.05,
256351,-32.98,-125.7,
256618,-29.77,-115,
256887,-14.53,-82.91,
257153,-2.22,-50.82,
257419,2.86,2.67,
257687,11.69,10.7,
257955,18.1,0,
258220,18.64,-10.7,
258486,6.07,-5.35,
258753,-9.44,-61.52,
259020,-36.46,-106.98,
259286,-45.55,-136.4,
259555,-45.01,-165.82,
259825,-36.99,-82.91,
260092,-20.41,-58.84,
260358,-15.06,-45.47,
260626,-11.85,2.67,
260895,-0.08,5.35,
261162,9.01,2.67,
261429,12.22,24.07,
261696,0.18,-18.72,
